idProducto,idSucursal,Nombre,Descripcion,FechaLanzamiento,Estado,Disponible,PrecioVenta,Descuento
5725,2,PlayStation Vita,Consola portátil más poderosa del marcado.,31/07/14,Nuevo,1,5000,0
5726,2,PlayStation Vita,Consola portátil más poderosa del marcado.,01/08/14,Nuevo,1,5000,0
5727,2,PlayStation Vita,Consola portátil más poderosa del marcado.,02/08/14,Nuevo,1,5000,0
5728,2,PlayStation Vita,Consola portátil más poderosa del marcado.,03/08/14,Nuevo,1,5000,0
5729,2,PlayStation Vita,Consola portátil más poderosa del marcado.,04/08/14,Nuevo,1,5000,0
5730,2,PlayStation Vita,Consola portátil más poderosa del marcado.,05/08/14,Nuevo,1,5000,0
5731,2,PlayStation Vita,Consola portátil más poderosa del marcado.,06/08/14,Nuevo,1,5000,0
5732,2,PlayStation Vita,Consola portátil más poderosa del marcado.,07/08/14,Nuevo,1,5000,0
5733,2,PlayStation Vita,Consola portátil más poderosa del marcado.,08/08/14,Nuevo,1,5000,0
5734,2,PlayStation Vita,Consola portátil más poderosa del marcado.,09/08/14,Nuevo,1,5000,0
5735,2,PlayStation Vita,Consola portátil más poderosa del marcado.,10/08/14,Nuevo,1,5000,0
5736,2,PlayStation Vita,Consola portátil más poderosa del marcado.,11/08/14,Nuevo,1,5000,0
5737,2,PlayStation Vita,Consola portátil más poderosa del marcado.,12/08/14,Nuevo,1,5000,0
5738,2,PlayStation Vita,Consola portátil más poderosa del marcado.,13/08/14,Nuevo,1,5000,0
5739,2,PlayStation Vita,Consola portátil más poderosa del marcado.,14/08/14,Nuevo,1,5000,0
5740,2,PlayStation Vita,Consola portátil más poderosa del marcado.,15/08/14,Nuevo,1,5000,0
5741,2,PlayStation Vita,Consola portátil más poderosa del marcado.,30/07/14,Nuevo,1,5000,0
5742,2,PlayStation Vita,Consola portátil más poderosa del marcado.,30/07/14,Nuevo,1,5000,0
5743,2,PlayStation Vita,Consola portátil más poderosa del marcado.,30/07/14,Nuevo,1,5000,0
5744,2,PlayStation Vita,Consola portátil más poderosa del marcado.,30/07/14,Nuevo,1,5000,0
5745,2,PlayStation Vita,Consola portátil más poderosa del marcado.,31/07/14,Nuevo,1,5000,0
5746,2,PlayStation Vita,Consola portátil más poderosa del marcado.,01/08/14,Nuevo,1,5000,0
5747,2,PlayStation Vita,Consola portátil más poderosa del marcado.,02/08/14,Nuevo,1,5000,0
5748,2,PlayStation Vita,Consola portátil más poderosa del marcado.,03/08/14,Nuevo,1,5000,0
5749,2,PlayStation Vita,Consola portátil más poderosa del marcado.,04/08/14,Nuevo,1,5000,0
5750,2,PlayStation Vita,Consola portátil más poderosa del marcado.,05/08/14,Nuevo,1,5000,0
5751,2,PlayStation Vita,Consola portátil más poderosa del marcado.,06/08/14,Nuevo,1,5000,0
5752,2,PlayStation Vita,Consola portátil más poderosa del marcado.,07/08/14,Nuevo,1,5000,0
5753,2,PlayStation Vita,Consola portátil más poderosa del marcado.,08/08/14,Nuevo,1,5000,0
5754,2,PlayStation Vita,Consola portátil más poderosa del marcado.,09/08/14,Nuevo,1,5000,0
5755,2,PlayStation Vita,Consola portátil más poderosa del marcado.,10/08/14,Nuevo,1,5000,0
5756,2,PlayStation Vita,Consola portátil más poderosa del marcado.,11/08/14,Nuevo,1,5000,0
5757,2,PlayStation Vita,Consola portátil más poderosa del marcado.,12/08/14,Nuevo,1,5000,0
5758,2,PlayStation Vita,Consola portátil más poderosa del marcado.,13/08/14,Nuevo,1,5000,0
5759,2,PlayStation Vita,Consola portátil más poderosa del marcado.,14/08/14,Nuevo,1,5000,0
5760,2,PlayStation Vita,Consola portátil más poderosa del marcado.,15/08/14,Nuevo,1,5000,0
5761,2,PlayStation Vita,Consola portátil más poderosa del marcado.,30/07/14,Nuevo,1,5000,0
5762,2,PlayStation Vita,Consola portátil más poderosa del marcado.,30/07/14,Nuevo,1,5000,0
5763,2,PlayStation Vita,Consola portátil más poderosa del marcado.,30/07/14,Nuevo,1,5000,0
5764,2,PlayStation Vita,Consola portátil más poderosa del marcado.,30/07/14,Nuevo,1,5000,0
5765,2,PlayStation Vita,Consola portátil más poderosa del marcado.,31/07/14,Nuevo,1,5000,0
5766,2,PlayStation Vita,Consola portátil más poderosa del marcado.,01/08/14,Nuevo,1,5000,0
5767,2,PlayStation Vita,Consola portátil más poderosa del marcado.,02/08/14,Nuevo,1,5000,0
5768,2,PlayStation Vita,Consola portátil más poderosa del marcado.,03/08/14,Nuevo,1,5000,0
5769,2,PlayStation Vita,Consola portátil más poderosa del marcado.,04/08/14,Nuevo,1,5000,0
5770,2,PlayStation Vita,Consola portátil más poderosa del marcado.,05/08/14,Nuevo,1,5000,0
5771,2,PlayStation Vita,Consola portátil más poderosa del marcado.,06/08/14,Nuevo,1,5000,0
5772,2,PlayStation Vita,Consola portátil más poderosa del marcado.,07/08/14,Nuevo,1,5000,0
5773,2,PlayStation Vita,Consola portátil más poderosa del marcado.,08/08/14,Nuevo,1,5000,0
5774,2,PlayStation Vita,Consola portátil más poderosa del marcado.,09/08/14,Nuevo,1,5000,0
5775,2,PlayStation Vita,Consola portátil más poderosa del marcado.,10/08/14,Nuevo,1,5000,0
5776,2,PlayStation Vita,Consola portátil más poderosa del marcado.,11/08/14,Nuevo,1,5000,0
5777,2,PlayStation Vita,Consola portátil más poderosa del marcado.,12/08/14,Nuevo,1,5000,0
5778,2,PlayStation Vita,Consola portátil más poderosa del marcado.,13/08/14,Nuevo,1,5000,0
5779,2,PlayStation Vita,Consola portátil más poderosa del marcado.,14/08/14,Nuevo,1,5000,0
5780,2,PlayStation Vita,Consola portátil más poderosa del marcado.,15/08/14,Nuevo,1,5000,0
5781,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,26/09/01,Nuevo,1,3000,0.2
5782,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,27/09/01,Nuevo,1,3000,0.2
5783,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,26/09/01,Nuevo,1,3000,0.2
5784,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,27/09/01,Nuevo,1,3000,0.2
5785,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,28/09/01,Nuevo,1,3000,0.2
5786,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,29/09/01,Nuevo,1,3000,0.2
5787,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,30/09/01,Nuevo,1,3000,0.2
5788,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,01/10/01,Nuevo,1,3000,0.2
5789,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,02/10/01,Nuevo,1,3000,0.2
5790,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,03/10/01,Nuevo,1,3000,0.2
5791,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,04/10/01,Nuevo,1,3000,0.2
5792,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,05/10/01,Nuevo,1,3000,0.2
5793,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,06/10/01,Nuevo,1,3000,0.2
5794,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,07/10/01,Nuevo,1,3000,0.2
5795,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,08/10/01,Nuevo,1,3000,0.2
5796,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,09/10/01,Nuevo,1,3000,0.2
5797,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,10/10/01,Nuevo,1,3000,0.2
5798,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,11/10/01,Nuevo,1,3000,0.2
5799,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,12/10/01,Nuevo,1,3000,0.2
5800,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,13/10/01,Nuevo,1,3000,0.2
5801,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,26/09/01,Nuevo,1,3000,0.2
5802,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,27/09/01,Nuevo,1,3000,0.2
5803,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,26/09/01,Nuevo,1,3000,0.2
5804,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,27/09/01,Nuevo,1,3000,0.2
5805,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,28/09/01,Nuevo,1,3000,0.2
5806,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,29/09/01,Nuevo,1,3000,0.2
5807,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,30/09/01,Nuevo,1,3000,0.2
5808,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,01/10/01,Nuevo,1,3000,0.2
5809,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,02/10/01,Nuevo,1,3000,0.2
5810,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,03/10/01,Nuevo,1,3000,0.2
5811,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,04/10/01,Nuevo,1,3000,0.2
5812,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,05/10/01,Nuevo,1,3000,0.2
5813,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,06/10/01,Nuevo,1,3000,0.2
5814,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,07/10/01,Nuevo,1,3000,0.2
5815,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,08/10/01,Nuevo,1,3000,0.2
5816,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,09/10/01,Nuevo,1,3000,0.2
5817,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,10/10/01,Nuevo,1,3000,0.2
5818,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,11/10/01,Nuevo,1,3000,0.2
5819,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,12/10/01,Nuevo,1,3000,0.2
5820,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,13/10/01,Nuevo,1,3000,0.2
5821,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,26/09/01,Nuevo,1,3000,0.2
5822,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,27/09/01,Nuevo,1,3000,0.2
5823,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,26/09/01,Nuevo,1,3000,0.2
5824,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,27/09/01,Nuevo,1,3000,0.2
5825,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,28/09/01,Nuevo,1,3000,0.2
5826,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,29/09/01,Nuevo,1,3000,0.2
5827,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,30/09/01,Nuevo,1,3000,0.2
5828,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,01/10/01,Nuevo,1,3000,0.2
5829,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,02/10/01,Nuevo,1,3000,0.2
5830,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,03/10/01,Nuevo,1,3000,0.2
5831,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,04/10/01,Nuevo,1,3000,0.2
5832,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,05/10/01,Nuevo,1,3000,0.2
5833,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,06/10/01,Nuevo,1,3000,0.2
5834,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,07/10/01,Nuevo,1,3000,0.2
5835,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,08/10/01,Nuevo,1,3000,0.2
5836,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,09/10/01,Nuevo,1,3000,0.2
5837,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,10/10/01,Nuevo,1,3000,0.2
5838,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,11/10/01,Nuevo,1,3000,0.2
5839,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,12/10/01,Nuevo,1,3000,0.2
5840,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,13/10/01,Nuevo,1,3000,0.2
5841,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,26/09/01,Nuevo,1,3000,0.2
5842,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,27/09/01,Nuevo,1,3000,0.2
5843,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,26/09/01,Nuevo,1,3000,0.2
5844,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,27/09/01,Nuevo,1,3000,0.2
5845,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,28/09/01,Nuevo,1,3000,0.2
5846,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,29/09/01,Nuevo,1,3000,0.2
5847,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,30/09/01,Nuevo,1,3000,0.2
5848,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,01/10/01,Nuevo,1,3000,0.2
5849,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,02/10/01,Nuevo,1,3000,0.2
5850,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,03/10/01,Nuevo,1,3000,0.2
5851,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,04/10/01,Nuevo,1,3000,0.2
5852,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,05/10/01,Nuevo,1,3000,0.2
5853,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,06/10/01,Nuevo,1,3000,0.2
5854,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,07/10/01,Nuevo,1,3000,0.2
5855,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,08/10/01,Nuevo,1,3000,0.2
5856,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,09/10/01,Nuevo,1,3000,0.2
5857,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,10/10/01,Nuevo,1,3000,0.2
5858,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,11/10/01,Nuevo,1,3000,0.2
5859,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,12/10/01,Nuevo,1,3000,0.2
5860,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,13/10/01,Nuevo,1,3000,0.2
5861,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,26/09/01,Nuevo,1,3000,0.2
5862,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,27/09/01,Nuevo,1,3000,0.2
5863,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,26/09/01,Nuevo,1,3000,0.2
5864,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,27/09/01,Nuevo,1,3000,0.2
5865,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,28/09/01,Nuevo,1,3000,0.2
5866,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,29/09/01,Nuevo,1,3000,0.2
5867,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,30/09/01,Nuevo,1,3000,0.2
5868,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,01/10/01,Nuevo,1,3000,0.2
5869,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,02/10/01,Nuevo,1,3000,0.2
5870,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,03/10/01,Nuevo,1,3000,0.2
5871,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,04/10/01,Nuevo,1,3000,0.2
5872,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,05/10/01,Nuevo,1,3000,0.2
5873,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,06/10/01,Nuevo,1,3000,0.2
5874,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,07/10/01,Nuevo,1,3000,0.2
5875,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,08/10/01,Nuevo,1,3000,0.2
5876,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,09/10/01,Nuevo,1,3000,0.2
5877,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,10/10/01,Nuevo,1,3000,0.2
5878,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,11/10/01,Nuevo,1,3000,0.2
5879,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,12/10/01,Nuevo,1,3000,0.2
5880,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,13/10/01,Nuevo,1,3000,0.2
5881,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,13/10/01,Nuevo,1,3000,0.2
5882,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,26/09/01,Nuevo,1,3000,0.2
5883,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,27/09/01,Nuevo,1,3000,0.2
5884,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,26/09/01,Nuevo,1,3000,0.2
5885,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,27/09/01,Nuevo,1,3000,0.2
5886,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,28/09/01,Nuevo,1,3000,0.2
5887,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,29/09/01,Nuevo,1,3000,0.2
5888,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,30/09/01,Nuevo,1,3000,0.2
5889,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,01/10/01,Nuevo,1,3000,0.2
5890,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,02/10/01,Nuevo,1,3000,0.2
5891,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,03/10/01,Nuevo,1,3000,0.2
5892,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,04/10/01,Nuevo,1,3000,0.2
5893,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,05/10/01,Nuevo,1,3000,0.2
5894,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,06/10/01,Nuevo,1,3000,0.2
5895,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,07/10/01,Nuevo,1,3000,0.2
5896,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,08/10/01,Nuevo,1,3000,0.2
5897,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,09/10/01,Nuevo,1,3000,0.2
5898,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,10/10/01,Nuevo,1,3000,0.2
5899,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,11/10/01,Nuevo,1,3000,0.2
5900,2,GameCube,Con los mejores juegos exclusivos de nintendo de la 5ta generación de videojuegos,12/10/01,Nuevo,1,3000,0.2
5901,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",25/08/73,Nuevo,1,1500,0.2
5902,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",25/08/73,Nuevo,1,1500,0.2
5903,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",26/08/73,Nuevo,1,1500,0.2
5904,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",27/08/73,Nuevo,1,1500,0.2
5905,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",28/08/73,Nuevo,1,1500,0.2
5906,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",29/08/73,Nuevo,1,1500,0.2
5907,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",30/08/73,Nuevo,1,1500,0.2
5908,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",31/08/73,Nuevo,1,1500,0.2
5909,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",01/09/73,Nuevo,1,1500,0.2
5910,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",02/09/73,Nuevo,1,1500,0.2
5911,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",03/09/73,Nuevo,1,1500,0.2
5912,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",04/09/73,Nuevo,1,1500,0.2
5913,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",05/09/73,Nuevo,1,1500,0.2
5914,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",06/09/73,Nuevo,1,1500,0.2
5915,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",07/09/73,Nuevo,1,1500,0.2
5916,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",08/09/73,Nuevo,1,1500,0.2
5917,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",09/09/73,Nuevo,1,1500,0.2
5918,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",10/09/73,Nuevo,1,1500,0.2
5919,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",11/09/73,Nuevo,1,1500,0.2
5920,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",12/09/73,Nuevo,1,1500,0.2
5921,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",25/08/73,Nuevo,1,1500,0.2
5922,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",25/08/73,Nuevo,1,1500,0.2
5923,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",26/08/73,Nuevo,1,1500,0.2
5924,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",27/08/73,Nuevo,1,1500,0.2
5925,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",28/08/73,Nuevo,1,1500,0.2
5926,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",29/08/73,Nuevo,1,1500,0.2
5927,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",30/08/73,Nuevo,1,1500,0.2
5928,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",31/08/73,Nuevo,1,1500,0.2
5929,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",01/09/73,Nuevo,1,1500,0.2
5930,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",02/09/73,Nuevo,1,1500,0.2
5931,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",03/09/73,Nuevo,1,1500,0.2
5932,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",04/09/73,Nuevo,1,1500,0.2
5933,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",05/09/73,Nuevo,1,1500,0.2
5934,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",06/09/73,Nuevo,1,1500,0.2
5935,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",07/09/73,Nuevo,1,1500,0.2
5936,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",08/09/73,Nuevo,1,1500,0.2
5937,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",09/09/73,Nuevo,1,1500,0.2
5938,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",10/09/73,Nuevo,1,1500,0.2
5939,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",11/09/73,Nuevo,1,1500,0.2
5940,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",12/09/73,Nuevo,1,1500,0.2
5941,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",25/08/73,Nuevo,1,1500,0.2
5942,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",25/08/73,Nuevo,1,1500,0.2
5943,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",26/08/73,Nuevo,1,1500,0.2
5944,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",27/08/73,Nuevo,1,1500,0.2
5945,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",28/08/73,Nuevo,1,1500,0.2
5946,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",29/08/73,Nuevo,1,1500,0.2
5947,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",30/08/73,Nuevo,1,1500,0.2
5948,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",31/08/73,Nuevo,1,1500,0.2
5949,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",01/09/73,Nuevo,1,1500,0.2
5950,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",02/09/73,Nuevo,1,1500,0.2
5951,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",03/09/73,Nuevo,1,1500,0.2
5952,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",04/09/73,Nuevo,1,1500,0.2
5953,2,Atari,"El padre de todas las consolas, la que inicio todo el imperio actual de los videojuegos",05/09/73,Nuevo,1,1500,0.2
